Year,Locality,Suburb,State,Postcode,Employed,Unemployed
2016,Girraween (NSW) NSW 2145,Girraween,NSW,2145,2353,184
2016,Girvan NSW 2425,Girvan,NSW,2425,67,5
2016,Gladesville NSW 2111,Gladesville,NSW,2111,6087,268
2016,Gladstone (NSW) NSW 2440,Gladstone,NSW,2440,130,14
2016,Glanmire (NSW) NSW 2795,Glanmire,NSW,2795,89,7
2016,Glebe (NSW) NSW 2037,Glebe,NSW,2037,5857,423
2016,Gledswood Hills NSW 2557,Gledswood Hills,NSW,2557,3,0
2016,Glen Alice NSW 2849,Glen Alice,NSW,2849,13,0
2016,Glen Allen NSW 2631,Glen Allen,NSW,2631,11,0
2016,Glen Alpine NSW 2560,Glen Alpine,NSW,2560,2528,124
2016,Glen Davis NSW 2846,Glen Davis,NSW,2846,29,0
2016,Glen Elgin NSW 2370,Glen Elgin,NSW,2370,18,0
2016,Glen Fergus NSW 2630,Glen Fergus,NSW,2630,6,0
2016,Glen Innes NSW 2370,Glen Innes,NSW,2370,2195,197
2016,Glen Martin NSW 2321,Glen Martin,NSW,2321,70,0
2016,Glen Nevis NSW 2365,Glen Nevis,NSW,2365,0,0
2016,Glen Oak NSW 2320,Glen Oak,NSW,2320,175,9
2016,Glen Ward NSW 2422,Glen Ward,NSW,2422,9,0
2016,Glen William NSW 2321,Glen William,NSW,2321,66,7
2016,Glenbawn NSW 2337,Glenbawn,NSW,2337,37,3
2016,Glenbrook NSW 2773,Glenbrook,NSW,2773,2553,93
2016,Glencoe (NSW) NSW 2365,Glencoe,NSW,2365,73,3
2016,Glendale (NSW) NSW 2285,Glendale,NSW,2285,1298,119
2016,Glendenning NSW 2761,Glendenning,NSW,2761,2468,190
2016,Glendon NSW 2330,Glendon,NSW,2330,58,6
2016,Glendon Brook NSW 2330,Glendon Brook,NSW,2330,141,0
2016,Glenelg (NSW) NSW 2810,Glenelg,NSW,2810,21,0
2016,Glenellen NSW 2642,Glenellen,NSW,2642,86,0
2016,Glenfield (NSW) NSW 2167,Glenfield,NSW,2167,4379,374
2016,Glenfield Park NSW 2650,Glenfield Park,NSW,2650,2581,138
2016,Glengarrie NSW 2486,Glengarrie,NSW,2486,38,4
2016,Glenhaven NSW 2156,Glenhaven,NSW,2156,3131,119
2016,Gleniffer NSW 2454,Gleniffer,NSW,2454,162,10
2016,Glenmore (NSW) NSW 2570,Glenmore,NSW,2570,66,5
2016,Glenmore Park NSW 2745,Glenmore Park,NSW,2745,12635,511
2016,Glennies Creek NSW 2330,Glennies Creek,NSW,2330,21,0
2016,Glenning Valley NSW 2261,Glenning Valley,NSW,2261,1055,41
2016,Glenorie NSW 2157,Glenorie,NSW,2157,1747,51
2016,Glenquarry NSW 2576,Glenquarry,NSW,2576,107,0
2016,Glenreagh NSW 2450,Glenreagh,NSW,2450,309,38
2016,Glenridding NSW 2330,Glenridding,NSW,2330,101,11
2016,Glenrock (NSW) NSW 2337,Glenrock,NSW,2337,28,0
2016,Glenroy (Albury - NSW) NSW 2653,Glenroy,NSW,2653,1592,101
2016,Glenroy (Snowy Valleys - NSW) NSW 2653,Glenroy,NSW,2653,38,0
2016,Glenthorne NSW 2430,Glenthorne,NSW,2430,81,8
2016,Glenugie NSW 2460,Glenugie,NSW,2460,83,12
2016,Glenwood (NSW) NSW 2768,Glenwood,NSW,2768,8391,539
2016,Glenworth Valley NSW 2250,Glenworth Valley,NSW,2250,3,0
2016,Glossodia NSW 2756,Glossodia,NSW,2756,1525,49
2016,Gloucester NSW 2422,Gloucester,NSW,2422,1006,97
2016,Gloucester Tops NSW 2422,Gloucester Tops,NSW,2422,0,0
2016,Goat Island NSW 2477,Goat Island,NSW,2477,0,0
2016,Gobarralong NSW 2727,Gobarralong,NSW,2727,19,0
2016,Gobbagombalin NSW 2650,Gobbagombalin,NSW,2650,280,3
2016,Gocup NSW 2720,Gocup,NSW,2720,78,0
2016,Godfreys Creek NSW 2586,Godfreys Creek,NSW,2586,32,3
2016,Gogeldrie NSW 2705,Gogeldrie,NSW,2705,52,3
2016,Gol Gol NSW 2738,Gol Gol,NSW,2738,734,24
2016,Gollan NSW 2820,Gollan,NSW,2820,55,0
2016,Golspie NSW 2580,Golspie,NSW,2580,32,5
2016,Gongolgon NSW 2839,Gongolgon,NSW,2839,20,0
2016,Gonn NSW 2732,Gonn,NSW,2732,22,0
2016,Goobarragandra NSW 2720,Goobarragandra,NSW,2720,32,0
2016,Good Forest NSW 2790,Good Forest,NSW,2790,18,0
2016,Good Hope NSW 2582,Good Hope,NSW,2582,85,7
2016,Goodnight NSW 2736,Goodnight,NSW,2736,41,3
2016,Goodooga NSW 2838,Goodooga,NSW,2838,78,23
2016,Goodwood Island NSW 2469,Goodwood Island,NSW,2469,17,0
2016,Googong NSW 2620,Googong,NSW,2620,1475,32
2016,Goolgowi NSW 2652,Goolgowi,NSW,2652,208,0
2016,Goolhi NSW 2379,Goolhi,NSW,2379,52,3
2016,Goolma NSW 2852,Goolma,NSW,2852,51,0
2016,Goolmangar NSW 2480,Goolmangar,NSW,2480,97,0
2016,Gooloogong NSW 2805,Gooloogong,NSW,2805,156,10
2016,Goombargana NSW 2646,Goombargana,NSW,2646,27,0
2016,Goonellabah NSW 2480,Goonellabah,NSW,2480,5357,398
2016,Goonengerry NSW 2482,Goonengerry,NSW,2482,151,16
2016,Goonoo Forest NSW 2830,Goonoo Forest,NSW,2830,4,0
2016,Goonoo Goonoo NSW 2340,Goonoo Goonoo,NSW,2340,32,0
2016,Goonumbla NSW 2870,Goonumbla,NSW,2870,57,0
2016,Goorangoola NSW 2330,Goorangoola,NSW,2330,33,0
2016,Goorianawa NSW 2396,Goorianawa,NSW,2396,19,0
2016,Gordon (NSW) NSW 2072,Gordon,NSW,2072,3561,226
2016,Gorge Creek NSW 2469,Gorge Creek,NSW,2469,5,0
2016,Gormans Hill NSW 2795,Gormans Hill,NSW,2795,262,23
2016,Gorokan NSW 2263,Gorokan,NSW,2263,3064,313
2016,Gosford NSW 2250,Gosford,NSW,2250,1754,188
2016,Gosforth NSW 2320,Gosforth,NSW,2320,35,5
2016,Gostwyck NSW 2358,Gostwyck,NSW,2358,16,0
2016,Goulburn NSW 2580,Goulburn,NSW,2580,9472,695
2016,Gouldsville NSW 2330,Gouldsville,NSW,2330,0,0
2016,Gowan NSW 2795,Gowan,NSW,2795,16,0
2016,Gowang NSW 2357,Gowang,NSW,2357,15,0
2016,Gowrie (Singleton - NSW) NSW 2340,Gowrie,NSW,2340,167,10
2016,Gowrie (Tamworth Regional - NSW) NSW 2340,Gowrie,NSW,2340,49,0
2016,Grabben Gullen NSW 2583,Grabben Gullen,NSW,2583,111,0
2016,Gradys Creek NSW 2474,Gradys Creek,NSW,2474,22,0
2016,Grafton NSW 2460,Grafton,NSW,2460,3793,364
2016,Gragin NSW 2403,Gragin,NSW,2403,0,0
2016,Grahamstown NSW 2729,Grahamstown,NSW,2729,32,0
2016,Graman NSW 2360,Graman,NSW,2360,32,0
2016,Grants Beach NSW 2445,Grants Beach,NSW,2445,0,0
2016,Granville (NSW) NSW 2142,Granville,NSW,2142,6522,779
2016,Grasmere NSW 2570,Grasmere,NSW,2570,748,18
2016,Grassy Head NSW 2441,Grassy Head,NSW,2441,46,0
2016,Grattai NSW 2850,Grattai,NSW,2850,139,16
2016,Gravesend NSW 2401,Gravesend,NSW,2401,163,13
2016,Grays Point NSW 2232,Grays Point,NSW,2232,1711,58
2016,Great Mackerel Beach NSW 2108,Great Mackerel Beach,NSW,2108,15,0
2016,Great Marlow NSW 2460,Great Marlow,NSW,2460,90,0
2016,Green Cape NSW 2551,Green Cape,NSW,2551,0,0
2016,Green Creek NSW 2338,Green Creek,NSW,2338,11,0
2016,Green Forest NSW 2471,Green Forest,NSW,2471,3,0
2016,Green Gully (NSW) NSW 2850,Green Gully,NSW,2850,16,0
2016,Green Hills (Armidale Regional - NSW) NSW 2365,Green Hills,NSW,2365,9,0
2016,Green Hills (Snowy Valleys - NSW) NSW 2365,Green Hills,NSW,2365,0,0
2016,Green Pigeon NSW 2474,Green Pigeon,NSW,2474,68,5
2016,Green Point (Central Coast - NSW) NSW 2428,Green Point,NSW,2428,2837,185
2016,Green Point (Gosford - NSW) NSW 2428,Green Point,NSW,2428,0,0
2016,Green Point (Mid-Coast - NSW) NSW 2428,Green Point,NSW,2428,208,27
2016,Green Valley (NSW) NSW 2168,Green Valley,NSW,2168,5227,476
2016,Greenacre NSW 2190,Greenacre,NSW,2190,8228,797
2016,Greendale (Bega Valley - NSW) NSW 2745,Greendale,NSW,2745,46,5
2016,Greendale (Liverpool - NSW) NSW 2745,Greendale,NSW,2745,147,8
2016,Greenethorpe NSW 2809,Greenethorpe,NSW,2809,78,9
2016,Greenfield Park NSW 2176,Greenfield Park,NSW,2176,1919,185
2016,Greengrove NSW 2250,Greengrove,NSW,2250,13,0
2016,Greenhill (NSW) NSW 2440,Greenhill,NSW,2440,191,13
2016,Greenhills Beach NSW 2230,Greenhills Beach,NSW,2230,456,10
2016,Greenlands (Singleton - NSW) NSW 2330,Greenlands,NSW,2330,39,0
2016,Greenlands (Snowy Monaro Regional - NSW) NSW 2330,Greenlands,NSW,2330,12,0
2016,Greenleigh NSW 2620,Greenleigh,NSW,2620,380,22
2016,Greenridge NSW 2471,Greenridge,NSW,2471,66,0
2016,Greenwell Point NSW 2540,Greenwell Point,NSW,2540,433,34
2016,Greenwich NSW 2065,Greenwich,NSW,2065,2936,136
2016,Greenwich Park NSW 2580,Greenwich Park,NSW,2580,42,4
2016,Greg Greg NSW 2642,Greg Greg,NSW,2642,20,0
2016,Gregadoo NSW 2650,Gregadoo,NSW,2650,134,0
2016,Gregory Hills NSW 2557,Gregory Hills,NSW,2557,2649,101
2016,Greigs Flat NSW 2549,Greigs Flat,NSW,2549,62,0
2016,Grenfell NSW 2810,Grenfell,NSW,2810,966,57
2016,Gresford NSW 2311,Gresford,NSW,2311,99,9
2016,Greta (NSW) NSW 2334,Greta,NSW,2334,1209,115
2016,Greta Main NSW 2325,Greta Main,NSW,2325,30,4
2016,Grevillia NSW 2474,Grevillia,NSW,2474,25,0
2016,Greystanes NSW 2145,Greystanes,NSW,2145,10072,620
2016,Griffith (NSW) NSW 2680,Griffith,NSW,2680,8028,459
2016,Grogan NSW 2666,Grogan,NSW,2666,48,0
2016,Grong Grong NSW 2652,Grong Grong,NSW,2652,123,3
2016,Grose Vale NSW 2753,Grose Vale,NSW,2753,669,16
2016,Grose Wold NSW 2753,Grose Wold,NSW,2753,316,18
2016,Grosses Plain NSW 2627,Grosses Plain,NSW,2627,10,0
2016,Growee NSW 2849,Growee,NSW,2849,0,0
2016,Guerilla Bay NSW 2536,Guerilla Bay,NSW,2536,16,0
2016,Guildford (NSW) NSW 2161,Guildford,NSW,2161,7427,926
2016,Guildford West NSW 2161,Guildford West,NSW,2161,1930,157
2016,Gulargambone NSW 2828,Gulargambone,NSW,2828,167,20
2016,Gulf Creek NSW 2347,Gulf Creek,NSW,2347,14,0
2016,Gulgong NSW 2852,Gulgong,NSW,2852,943,88
2016,Gulmarrad NSW 2463,Gulmarrad,NSW,2463,625,36
2016,Gum Flat NSW 2360,Gum Flat,NSW,2360,105,5
2016,Gum Scrub NSW 2441,Gum Scrub,NSW,2441,59,4
2016,Gumbalie NSW 2840,Gumbalie,NSW,2840,3,0
2016,Gumble NSW 2865,Gumble,NSW,2865,35,0
2016,Gumly Gumly NSW 2652,Gumly Gumly,NSW,2652,139,4
2016,Gumma NSW 2447,Gumma,NSW,2447,167,11
2016,Gunbar NSW 2711,Gunbar,NSW,2711,32,0
2016,Gundagai NSW 2722,Gundagai,NSW,2722,702,34
2016,Gundamulda NSW 2347,Gundamulda,NSW,2347,4,0
2016,Gundaroo NSW 2620,Gundaroo,NSW,2620,604,19
2016,Gundary NSW 2580,Gundary,NSW,2580,113,5
2016,Gunderbooka NSW 2840,Gunderbooka,NSW,2840,6,0
2016,Gunderman NSW 2775,Gunderman,NSW,2775,66,6
2016,Gundy NSW 2337,Gundy,NSW,2337,108,3
2016,Gungal NSW 2333,Gungal,NSW,2333,80,17
2016,Gungalman NSW 2829,Gungalman,NSW,2829,11,0
2016,Gunnedah NSW 2380,Gunnedah,NSW,2380,4174,248
2016,Gunning NSW 2581,Gunning,NSW,2581,302,14
2016,Gunning Gap NSW 2871,Gunning Gap,NSW,2871,45,0
2016,Gunningbland NSW 2876,Gunningbland,NSW,2876,38,0
2016,Gunningrah NSW 2632,Gunningrah,NSW,2632,0,0
2016,Gurley NSW 2398,Gurley,NSW,2398,132,6
2016,Gurnang NSW 2787,Gurnang,NSW,2787,0,0
2016,Gurranang NSW 2460,Gurranang,NSW,2460,15,3
2016,Gurrundah NSW 2581,Gurrundah,NSW,2581,26,0
2016,Guyong NSW 2798,Guyong,NSW,2798,52,0
2016,Guyra NSW 2365,Guyra,NSW,2365,798,51
2016,Gwabegar NSW 2356,Gwabegar,NSW,2356,44,8
2016,Gwandalan NSW 2259,Gwandalan,NSW,2259,1377,95
2016,Gwynneville NSW 2500,Gwynneville,NSW,2500,1151,207
2016,Gymea NSW 2227,Gymea,NSW,2227,3979,162
2016,Gymea Bay NSW 2227,Gymea Bay,NSW,2227,3570,113
2016,Haberfield NSW 2045,Haberfield,NSW,2045,3053,134
2016,Hacks Ferry NSW 2441,Hacks Ferry,NSW,2441,8,0
2016,Halekulani NSW 2262,Halekulani,NSW,2262,901,99
2016,Halfway Creek NSW 2460,Halfway Creek,NSW,2460,75,22
2016,Hallidays Point NSW 2430,Hallidays Point,NSW,2430,228,8
2016,Halloran NSW 2259,Halloran,NSW,2259,18,0
2016,Halls Creek (NSW) NSW 2346,Halls Creek,NSW,2346,62,0
2016,Hallsville NSW 2340,Hallsville,NSW,2340,266,4
2016,Halton NSW 2311,Halton,NSW,2311,9,0
2016,Hambledon Hill NSW 2330,Hambledon Hill,NSW,2330,4,0
2016,Hamilton (NSW) NSW 2303,Hamilton,NSW,2303,2224,171
2016,Hamilton East NSW 2303,Hamilton East,NSW,2303,473,30
2016,Hamilton North NSW 2292,Hamilton North,NSW,2292,467,23
2016,Hamilton South NSW 2303,Hamilton South,NSW,2303,1537,139
2016,Hamilton Valley NSW 2641,Hamilton Valley,NSW,2641,292,17
2016,Hamlyn Terrace NSW 2259,Hamlyn Terrace,NSW,2259,2540,170
2016,Hammondville NSW 2170,Hammondville,NSW,2170,1470,78
2016,Hampden Hall NSW 2440,Hampden Hall,NSW,2440,38,0
2016,Hampton (NSW) NSW 2790,Hampton,NSW,2790,49,0
2016,Hanging Rock NSW 2340,Hanging Rock,NSW,2340,34,0
2016,Hanleys Creek NSW 2420,Hanleys Creek,NSW,2420,0,0
2016,Hannam Vale NSW 2443,Hannam Vale,NSW,2443,76,3
2016,Hanwood NSW 2680,Hanwood,NSW,2680,655,31
2016,Harden NSW 2587,Harden,NSW,2587,705,41
2016,Hardys Bay NSW 2257,Hardys Bay,NSW,2257,94,5
2016,Harefield NSW 2650,Harefield,NSW,2650,81,0
2016,Hargraves NSW 2850,Hargraves,NSW,2850,92,3
2016,Harolds Cross NSW 2622,Harolds Cross,NSW,2622,22,0
2016,Harparary NSW 2390,Harparary,NSW,2390,20,0
2016,Harpers Hill NSW 2321,Harpers Hill,NSW,2321,14,0
2016,Harrington NSW 2427,Harrington,NSW,2427,760,102
2016,Harrington Park NSW 2567,Harrington Park,NSW,2567,5521,254
2016,Harris Park NSW 2150,Harris Park,NSW,2150,2727,264
2016,Hartley (NSW) NSW 2790,Hartley,NSW,2790,211,13
2016,Hartley Vale NSW 2790,Hartley Vale,NSW,2790,35,0
2016,Hartwood NSW 2710,Hartwood,NSW,2710,9,0
2016,Hartys Plains NSW 2446,Hartys Plains,NSW,2446,18,0
2016,Harwood NSW 2465,Harwood,NSW,2465,113,14
2016,Hassall Grove NSW 2761,Hassall Grove,NSW,2761,2146,157
2016,Hassans Walls NSW 2790,Hassans Walls,NSW,2790,0,0
2016,Hastings Point NSW 2489,Hastings Point,NSW,2489,153,16
2016,Hat Head NSW 2440,Hat Head,NSW,2440,113,7
2016,Hatfield NSW 2715,Hatfield,NSW,2715,3,0
2016,Havilah (NSW) NSW 2850,Havilah,NSW,2850,17,0
2016,Hawkesbury Heights NSW 2777,Hawkesbury Heights,NSW,2777,237,8
2016,Hawks Nest NSW 2324,Hawks Nest,NSW,2324,361,43
2016,Hay (NSW) NSW 2711,Hay,NSW,2711,1019,56
2016,Hay South NSW 2711,Hay South,NSW,2711,184,9
2016,Hayes Gap NSW 2850,Hayes Gap,NSW,2850,8,0
2016,Haymarket NSW 2000,Haymarket,NSW,2000,3661,373
2016,Haystack NSW 2469,Haystack,NSW,2469,3,0
2016,Hayters Hill NSW 2481,Hayters Hill,NSW,2481,8,0
2016,Haywards Bay NSW 2530,Haywards Bay,NSW,2530,509,16
2016,Hazelbrook NSW 2779,Hazelbrook,NSW,2779,2338,106
2016,Hazelgrove NSW 2787,Hazelgrove,NSW,2787,30,0
2016,Heathcote (NSW) NSW 2233,Heathcote,NSW,2233,2962,116
2016,Heatherbrae NSW 2324,Heatherbrae,NSW,2324,178,19
2016,Hebden NSW 2330,Hebden,NSW,2330,28,0
2016,Hebersham NSW 2770,Hebersham,NSW,2770,2046,237
2016,Heckenberg NSW 2168,Heckenberg,NSW,2168,876,134
2016,Heddon Greta NSW 2321,Heddon Greta,NSW,2321,1024,66
2016,Heifer Station NSW 2460,Heifer Station,NSW,2460,9,0
2016,Helensburgh NSW 2508,Helensburgh,NSW,2508,3357,125
2016,Henley NSW 2111,Henley,NSW,2111,247,0
2016,Henty (NSW) NSW 2658,Henty,NSW,2658,433,22
2016,Hereford Hall NSW 2622,Hereford Hall,NSW,2622,12,0
2016,Hermidale NSW 2831,Hermidale,NSW,2831,61,0
2016,Hermitage Flat NSW 2790,Hermitage Flat,NSW,2790,112,19
2016,Hernani NSW 2453,Hernani,NSW,2453,62,6
2016,Herons Creek NSW 2439,Herons Creek,NSW,2439,109,11
2016,Hexham (NSW) NSW 2322,Hexham,NSW,2322,43,3
2016,Hickeys Creek NSW 2440,Hickeys Creek,NSW,2440,41,0
2016,High Range NSW 2575,High Range,NSW,2575,203,6
2016,Higher Macdonald NSW 2775,Higher Macdonald,NSW,2775,11,0
2016,Highfields (NSW) NSW 2289,Highfields,NSW,2289,419,15
2016,Hill End (NSW) NSW 2850,Hill End,NSW,2850,41,0
2016,Hill Top (Snowy Monaro Regional - NSW) NSW 2628,Hill Top,NSW,2628,52,0
2016,Hill Top (Wingecarribee - NSW) NSW 2628,Hill Top,NSW,2628,1286,55
2016,Hilldale NSW 2420,Hilldale,NSW,2420,84,4
2016,Hillgrove (Armidale Regional - NSW) NSW 2350,Hillgrove,NSW,2350,90,7
2016,Hillgrove (Wagga Wagga - NSW) NSW 2350,Hillgrove,NSW,2350,23,3
2016,Hillsborough (Lake Macquarie - NSW) NSW 2320,Hillsborough,NSW,2320,301,20
2016,Hillsborough (Maitland - NSW) NSW 2320,Hillsborough,NSW,2320,23,4
2016,Hillsdale NSW 2036,Hillsdale,NSW,2036,2627,187
2016,Hillston NSW 2675,Hillston,NSW,2675,704,32
2016,Hillville NSW 2430,Hillville,NSW,2430,123,7
2016,Hillvue NSW 2340,Hillvue,NSW,2340,3135,135
2016,Hinchinbrook (NSW) NSW 2168,Hinchinbrook,NSW,2168,5066,443
2016,Hinton NSW 2321,Hinton,NSW,2321,218,10
2016,Hobartville (NSW) NSW 2753,Hobartville,NSW,2753,1311,75
2016,Hobbys Yards NSW 2795,Hobbys Yards,NSW,2795,41,0
2016,Hogarth Range NSW 2469,Hogarth Range,NSW,2469,28,0
2016,Holbrook NSW 2644,Holbrook,NSW,2644,671,35
2016,Holgate NSW 2250,Holgate,NSW,2250,464,17
2016,Hollisdale NSW 2446,Hollisdale,NSW,2446,29,0
2016,Hollydeen NSW 2328,Hollydeen,NSW,2328,32,0
2016,Holmesville NSW 2286,Holmesville,NSW,2286,606,49
2016,Holroyd NSW 2142,Holroyd,NSW,2142,629,53
2016,Holsworthy NSW 2173,Holsworthy,NSW,2173,3009,143
2016,Holts Flat NSW 2631,Holts Flat,NSW,2631,3,0
2016,Home Rule NSW 2850,Home Rule,NSW,2850,17,0
2016,Homebush (NSW) NSW 2140,Homebush,NSW,2140,3634,296
2016,Homebush West NSW 2140,Homebush West,NSW,2140,4208,382
2016,Homeleigh NSW 2474,Homeleigh,NSW,2474,46,0
2016,Honeybugle NSW 2825,Honeybugle,NSW,2825,11,0
2016,Hopefield NSW 2646,Hopefield,NSW,2646,40,0
2016,Hopkins Creek NSW 2484,Hopkins Creek,NSW,2484,43,3
2016,Horningsea Park NSW 2171,Horningsea Park,NSW,2171,1803,94
2016,Hornsby NSW 2077,Hornsby,NSW,2077,11200,732
2016,Hornsby Heights NSW 2077,Hornsby Heights,NSW,2077,3296,145
2016,Horse Station Creek NSW 2474,Horse Station Creek,NSW,2474,46,3
2016,Horseshoe Bend NSW 2320,Horseshoe Bend,NSW,2320,146,19
2016,Horseshoe Creek NSW 2474,Horseshoe Creek,NSW,2474,50,0
2016,Horsfield Bay NSW 2256,Horsfield Bay,NSW,2256,268,14
2016,Horsley NSW 2530,Horsley,NSW,2530,4051,203
2016,Horsley Park NSW 2175,Horsley Park,NSW,2175,833,29
2016,Hoskinstown NSW 2621,Hoskinstown,NSW,2621,96,4
2016,Hovells Creek NSW 2794,Hovells Creek,NSW,2794,20,0
2016,Howards Grass NSW 2480,Howards Grass,NSW,2480,36,3
2016,Howell NSW 2360,Howell,NSW,2360,10,0
2016,Howes Valley NSW 2330,Howes Valley,NSW,2330,23,9
2016,Howick (NSW) NSW 2330,Howick,NSW,2330,0,0
2016,Howlong NSW 2643,Howlong,NSW,2643,1071,54
2016,Hoxton Park NSW 2171,Hoxton Park,NSW,2171,1908,125
2016,Humula NSW 2652,Humula,NSW,2652,45,3
2016,Hungerford (NSW) NSW 2840,Hungerford,NSW,2840,3,0
2016,Hunters Hill NSW 2110,Hunters Hill,NSW,2110,4088,142
2016,Hunterview NSW 2330,Hunterview,NSW,2330,1504,101
2016,Huntingdon NSW 2446,Huntingdon,NSW,2446,53,0
2016,Huntingwood NSW 2148,Huntingwood,NSW,2148,0,0
2016,Huntley (Orange - NSW) NSW 2800,Huntley,NSW,2800,100,0
2016,Huntley (Wollongong - NSW) NSW 2800,Huntley,NSW,2800,21,0
2016,Huntleys Cove NSW 2111,Huntleys Cove,NSW,2111,383,9
2016,Huntleys Point NSW 2111,Huntleys Point,NSW,2111,68,3
2016,Huonbrook NSW 2482,Huonbrook,NSW,2482,39,3
2016,Hurlstone Park NSW 2193,Hurlstone Park,NSW,2193,2374,120
2016,Hurstville NSW 2220,Hurstville,NSW,2220,13526,1469
2016,Hurstville Grove NSW 2220,Hurstville Grove,NSW,2220,1315,72
2016,Huskisson NSW 2540,Huskisson,NSW,2540,315,19
2016,Hyams Beach NSW 2540,Hyams Beach,NSW,2540,43,0
2016,Hyland Park NSW 2448,Hyland Park,NSW,2448,182,15
2016,Hyndmans Creek NSW 2446,Hyndmans Creek,NSW,2446,27,0
2016,Ilarwill NSW 2463,Ilarwill,NSW,2463,87,0
2016,Ilford NSW 2850,Ilford,NSW,2850,67,11
2016,Illabo NSW 2590,Illabo,NSW,2590,70,4
2016,Illaroo NSW 2540,Illaroo,NSW,2540,18,0
2016,Illawong NSW 2234,Illawong,NSW,2234,4006,147
2016,Iluka (NSW) NSW 2466,Iluka,NSW,2466,379,39
2016,Indi NSW 2642,Indi,NSW,2642,23,0
2016,Ingebirah NSW 2627,Ingebirah,NSW,2627,45,0
2016,Ingleburn NSW 2565,Ingleburn,NSW,2565,6697,616
2016,Ingleside NSW 2101,Ingleside,NSW,2101,503,11
2016,Innes View NSW 2429,Innes View,NSW,2429,10,0
2016,Inverell NSW 2360,Inverell,NSW,2360,4537,372
2016,Invergordon (NSW) NSW 2422,Invergordon,NSW,2422,16,0
2016,Invergowrie NSW 2350,Invergowrie,NSW,2350,350,14
2016,Iron Pot Creek NSW 2474,Iron Pot Creek,NSW,2474,16,0
2016,Ironbark (NSW) NSW 2347,Ironbark,NSW,2347,15,0
2016,Ironmungy NSW 2630,Ironmungy,NSW,2630,0,0
2016,Irvington NSW 2470,Irvington,NSW,2470,34,10
2016,Irymple (NSW) NSW 2835,Irymple,NSW,2835,0,0
2016,Isabella NSW 2795,Isabella,NSW,2795,14,0
2016,Islington NSW 2296,Islington,NSW,2296,1021,76
2016,Ivanhoe (NSW) NSW 2878,Ivanhoe,NSW,2878,141,3
2016,Jackadgery NSW 2460,Jackadgery,NSW,2460,42,0
2016,Jacks Creek NSW 2390,Jacks Creek,NSW,2390,64,4
2016,Jacksons Flat NSW 2469,Jacksons Flat,NSW,2469,0,0
2016,Jacky Bulbin Flat NSW 2463,Jacky Bulbin Flat,NSW,2463,7,0
2016,Jagumba NSW 2642,Jagumba,NSW,2642,0,0
2016,Jagungal Wilderness NSW 2642,Jagungal Wilderness,NSW,2642,0,0
2016,Jamberoo NSW 2533,Jamberoo,NSW,2533,755,33
2016,James Creek NSW 2463,James Creek,NSW,2463,95,4
2016,Jamisontown NSW 2750,Jamisontown,NSW,2750,2637,147
2016,Jannali NSW 2226,Jannali,NSW,2226,2979,143
2016,Jaspers Brush NSW 2535,Jaspers Brush,NSW,2535,167,4
2016,Jaunter NSW 2787,Jaunter,NSW,2787,4,0
2016,Jeir NSW 2582,Jeir,NSW,2582,147,0
2016,Jellat Jellat NSW 2550,Jellat Jellat,NSW,2550,32,0
2016,Jemalong NSW 2871,Jemalong,NSW,2871,28,0
2016,Jembaicumbene NSW 2622,Jembaicumbene,NSW,2622,23,0
2016,Jennings NSW 4383,Jennings,NSW,4383,32,11
2016,Jenolan NSW 2790,Jenolan,NSW,2790,9,0
2016,Jeogla NSW 2350,Jeogla,NSW,2350,24,0
2016,Jerangle NSW 2630,Jerangle,NSW,2630,51,0
2016,Jeremadra NSW 2536,Jeremadra,NSW,2536,76,5
2016,Jeremy NSW 2795,Jeremy,NSW,2795,0,0
2016,Jerilderie NSW 2716,Jerilderie,NSW,2716,433,14
2016,Jerrabattgulla NSW 2622,Jerrabattgulla,NSW,2622,9,0
2016,Jerrabomberra NSW 2619,Jerrabomberra,NSW,2619,5465,183
2016,Jerrara NSW 2533,Jerrara,NSW,2533,56,0
2016,Jerrawa NSW 2582,Jerrawa,NSW,2582,30,4
2016,Jerrawangala NSW 2540,Jerrawangala,NSW,2540,30,0
2016,Jerrong NSW 2580,Jerrong,NSW,2580,0,0
2016,Jerrys Plains NSW 2330,Jerrys Plains,NSW,2330,207,5
2016,Jerseyville NSW 2431,Jerseyville,NSW,2431,43,4
2016,Jesmond NSW 2299,Jesmond,NSW,2299,952,204
2016,Jewells NSW 2280,Jewells,NSW,2280,1115,62
2016,Jews Lagoon NSW 2397,Jews Lagoon,NSW,2397,0,0
2016,Jiggi NSW 2480,Jiggi,NSW,2480,170,13
2016,Jilliby NSW 2259,Jilliby,NSW,2259,838,24
2016,Jimenbuen NSW 2628,Jimenbuen,NSW,2628,16,0
2016,Jincumbilly NSW 2631,Jincumbilly,NSW,2631,0,0
2016,Jindabyne NSW 2627,Jindabyne,NSW,2627,1621,31
2016,Jinden NSW 2622,Jinden,NSW,2622,7,0
2016,Jindera NSW 2642,Jindera,NSW,2642,1034,47
2016,Jingellic NSW 2642,Jingellic,NSW,2642,31,0
2016,Jingera NSW 2622,Jingera,NSW,2622,13,0
2016,Joadja NSW 2575,Joadja,NSW,2575,64,0
2016,Joes Box NSW 2469,Joes Box,NSW,2469,5,0
2016,Johns River NSW 2443,Johns River,NSW,2443,128,13
2016,Jolly Nose NSW 2445,Jolly Nose,NSW,2445,0,0
